"","YY","MM","DD","hh","mm","WDIR","WSPD","GST","WVHT","DPD","APD","MWD","PRES","ATMP","WTMP","DEWP","VIS","TIDE"
"1073",2024,2,15,7,19,200,3.6,NA,NA,NA,NA,NA,1022.1,12.8,13.4,NA,NA,NA
"1074",2024,2,15,8,19,210,2.1,NA,NA,NA,NA,NA,1022.1,12.8,13.4,NA,NA,NA
"1075",2024,2,15,9,19,190,2.6,NA,NA,NA,NA,NA,1022.2,12.8,13.3,NA,NA,NA
"1076",2024,2,15,10,19,130,2.6,NA,NA,NA,NA,NA,1021.9,12.8,13.3,NA,NA,NA
"1077",2024,2,15,11,19,90,4.1,NA,NA,NA,NA,NA,1022.1,12.3,13.5,NA,NA,NA
"1078",2024,2,15,12,19,100,1.5,NA,NA,NA,NA,NA,1022.2,12.3,13.4,NA,NA,NA
"1079",2024,2,15,13,19,40,5.1,NA,NA,NA,NA,NA,1022.2,12.2,13.3,NA,NA,NA
"1080",2024,2,15,14,19,60,4.6,NA,NA,NA,NA,NA,1022.5,11.6,13.3,NA,NA,NA
"1081",2024,2,15,15,19,50,4.1,NA,NA,NA,NA,NA,1022.9,11.5,13.4,NA,NA,NA
"1082",2024,2,15,16,19,50,2.1,NA,NA,NA,NA,NA,1024.6,11.5,13.4,NA,NA,NA
"1083",2024,2,15,17,19,40,4.6,NA,NA,NA,NA,NA,1024.7,11.3,13.4,NA,NA,NA
"1084",2024,2,15,18,19,30,4.6,NA,NA,NA,NA,NA,1024.9,11,13.4,NA,NA,NA
"1085",2024,2,15,19,19,30,2.6,NA,NA,NA,NA,NA,1025.5,11.9,13.6,NA,NA,NA
"1086",2024,2,15,20,9,10,3.1,NA,NA,NA,NA,NA,1024.2,12.5,13.7,NA,NA,NA
"1087",2024,2,15,20,59,340,2.1,NA,NA,NA,NA,NA,1023.9,13.3,13.8,NA,NA,NA
"1088",2024,2,15,21,59,300,2.6,NA,NA,NA,NA,NA,1023.2,13.8,14.1,NA,NA,NA
"1089",2024,2,15,22,59,300,3.1,NA,NA,NA,NA,NA,1022.7,13.8,13.9,NA,NA,NA
"1090",2024,2,15,23,59,290,5.7,NA,NA,NA,NA,NA,1022.5,13.7,13.7,NA,NA,NA
"1091",2024,2,16,0,59,300,6.7,NA,NA,NA,NA,NA,1022.5,13.9,13.8,NA,NA,NA
"1092",2024,2,16,21,19,0,0,NA,NA,NA,NA,NA,1020.9,14.7,13.8,NA,NA,NA
"1093",2024,2,16,22,19,50,0.5,NA,NA,NA,NA,NA,1020.1,14.6,13.8,NA,NA,NA
"1094",2024,2,16,23,19,0,0,NA,NA,NA,NA,NA,1020,14,13.8,NA,NA,NA
"1095",2024,2,17,0,19,30,1,NA,NA,NA,NA,NA,1019.6,14,13.8,NA,NA,NA
"1096",2024,2,17,1,19,0,0,NA,NA,NA,NA,NA,1019.8,13.7,13.8,NA,NA,NA
"1097",2024,2,17,2,19,100,1,NA,NA,NA,NA,NA,1018.9,13.6,13.8,NA,NA,NA
"1098",2024,2,17,3,19,140,0.5,NA,NA,NA,NA,NA,1019.3,13.5,14,NA,NA,NA
"1099",2024,2,17,4,19,150,2.6,NA,NA,NA,NA,NA,1019,13.5,13.6,NA,NA,NA
"1100",2024,2,17,5,19,0,0,NA,NA,NA,NA,NA,1019.4,13.5,13.6,NA,NA,NA
"1101",2024,2,17,6,19,0,0,NA,NA,NA,NA,NA,1018.8,13.4,13.6,NA,NA,NA
"1102",2024,2,17,7,19,60,1.5,NA,NA,NA,NA,NA,1018.6,13.2,13.6,NA,NA,NA
"1103",2024,2,17,8,19,110,2.1,NA,NA,NA,NA,NA,1018.2,13.4,13.6,NA,NA,NA
"1104",2024,2,17,9,19,120,3.1,NA,NA,NA,NA,NA,1018.5,13,13.6,NA,NA,NA
"1105",2024,2,17,10,19,130,2.6,NA,NA,NA,NA,NA,1017.7,13.4,13.5,NA,NA,NA
"1106",2024,2,17,11,19,160,4.1,NA,NA,NA,NA,NA,1016.7,13.5,13.5,NA,NA,NA
"1107",2024,2,17,12,19,110,3.1,NA,NA,NA,NA,NA,1016.7,12.6,13.6,NA,NA,NA
"1108",2024,2,17,13,19,140,5.7,NA,NA,NA,NA,NA,1016.6,13,13.6,NA,NA,NA
"1109",2024,2,17,14,19,150,3.6,NA,NA,NA,NA,NA,1016.2,13.6,13.6,NA,NA,NA
"1110",2024,2,17,15,19,150,5.1,NA,NA,NA,NA,NA,1016.8,13.5,13.6,NA,NA,NA
"1111",2024,2,17,16,19,80,4.1,NA,NA,NA,NA,NA,1016.8,12.8,13.6,NA,NA,NA
"1112",2024,2,17,17,19,170,7.2,NA,NA,NA,NA,NA,1017,14,13.6,NA,NA,NA
"1113",2024,2,17,18,19,110,5.7,NA,NA,NA,NA,NA,1016.9,13,13.6,NA,NA,NA
"1114",2024,2,17,19,19,150,7.7,NA,NA,NA,NA,NA,1016.9,13.9,13.6,NA,NA,NA
"1115",2024,2,17,20,19,160,9.8,NA,NA,NA,NA,NA,1014.5,13.9,13.6,NA,NA,NA
"1116",2024,2,17,21,19,100,2.6,NA,NA,NA,NA,NA,1013.7,13.4,13.5,NA,NA,NA
"1117",2024,2,17,22,19,170,13.4,NA,NA,NA,NA,NA,1013.1,13.9,13.5,NA,NA,NA
"1118",2024,2,17,23,19,40,4.1,NA,NA,NA,NA,NA,1012.6,14.2,13.5,NA,NA,NA
"1119",2024,2,18,0,19,190,12.4,NA,NA,NA,NA,NA,1011.5,13.8,13.5,NA,NA,NA
"1120",2024,2,18,1,19,170,11.8,NA,NA,NA,NA,NA,1012.3,13.5,13.5,NA,NA,NA
"1121",2024,2,18,2,19,170,12.4,NA,NA,NA,NA,NA,1012.4,13.3,13.5,NA,NA,NA
"1122",2024,2,18,3,19,180,14.4,NA,NA,NA,NA,NA,1013.2,13.3,13.5,NA,NA,NA
"1123",2024,2,18,4,19,170,11.8,NA,NA,NA,NA,NA,1014,13.4,13.5,NA,NA,NA
"1124",2024,2,18,5,19,180,11.3,NA,NA,NA,NA,NA,1014.4,13.6,13.5,NA,NA,NA
"1125",2024,2,18,6,19,180,7.7,NA,NA,NA,NA,NA,1015,13.8,13.5,NA,NA,NA
"1126",2024,2,18,7,19,190,8.2,NA,NA,NA,NA,NA,1015.6,13.9,13.5,NA,NA,NA
"1127",2024,2,18,8,19,180,6.2,NA,NA,NA,NA,NA,1015.9,13.9,13.5,NA,NA,NA
"1128",2024,2,18,9,19,180,5.1,NA,NA,NA,NA,NA,1015.7,13.8,13.5,NA,NA,NA
"1129",2024,2,18,10,19,170,5.1,NA,NA,NA,NA,NA,1015.6,13.6,13.5,NA,NA,NA
"1130",2024,2,18,11,19,170,4.6,NA,NA,NA,NA,NA,1015.3,13.6,13.5,NA,NA,NA
"1131",2024,2,18,12,19,180,7.2,NA,NA,NA,NA,NA,1015,13.5,13.5,NA,NA,NA
"1132",2024,2,18,13,19,80,7.2,NA,NA,NA,NA,NA,1015,12.6,13.5,NA,NA,NA
"1133",2024,2,18,14,19,90,6.2,NA,NA,NA,NA,NA,1014.8,12.1,13.5,NA,NA,NA
"1134",2024,2,18,15,19,120,5.7,NA,NA,NA,NA,NA,1014.8,12.3,13.5,NA,NA,NA
"1135",2024,2,18,16,19,80,4.6,NA,NA,NA,NA,NA,1014.8,12.8,13.5,NA,NA,NA
"1136",2024,2,18,17,19,110,6.2,NA,NA,NA,NA,NA,1014.3,13.2,13.5,NA,NA,NA
"1137",2024,2,18,18,19,130,3.6,NA,NA,NA,NA,NA,1014,13.8,13.5,NA,NA,NA
"1138",2024,2,18,19,19,140,6.2,NA,NA,NA,NA,NA,1013.4,14.6,13.6,NA,NA,NA
"1139",2024,2,18,19,59,160,6.2,NA,NA,NA,NA,NA,1013,15.8,13.6,NA,NA,NA
"1140",2024,2,18,21,19,170,10.3,NA,NA,NA,NA,NA,1011.1,15.4,13.5,NA,NA,NA
"1141",2024,2,18,22,19,160,9.3,NA,NA,NA,NA,NA,1010.4,15.6,13.6,NA,NA,NA
"1142",2024,2,18,23,19,170,13.4,NA,NA,NA,NA,NA,1009.9,15.6,13.6,NA,NA,NA
"1143",2024,2,19,0,19,170,14.9,NA,NA,NA,NA,NA,1009.1,15.7,13.5,NA,NA,NA
"1144",2024,2,19,1,19,160,11.8,NA,NA,NA,NA,NA,1008.6,15.5,13.5,NA,NA,NA
"1145",2024,2,19,2,19,170,11.3,NA,NA,NA,NA,NA,1008.2,15.6,13.6,NA,NA,NA
"1146",2024,2,19,3,19,170,16,NA,NA,NA,NA,NA,1008.5,15.3,13.5,NA,NA,NA
"1147",2024,2,19,4,19,170,11.8,NA,NA,NA,NA,NA,1008,15,13.5,NA,NA,NA
"1148",2024,2,19,5,19,170,11.3,NA,NA,NA,NA,NA,1008.4,14.6,13.5,NA,NA,NA
"1149",2024,2,19,6,19,220,7.7,NA,NA,NA,NA,NA,1008.7,13.2,13.5,NA,NA,NA
"1150",2024,2,19,7,19,200,8.2,NA,NA,NA,NA,NA,1008.9,13.9,13.5,NA,NA,NA
"1151",2024,2,19,8,19,200,9.3,NA,NA,NA,NA,NA,1008.7,13.6,13.5,NA,NA,NA
"1152",2024,2,19,9,19,180,7.2,NA,NA,NA,NA,NA,1008.8,13.7,13.5,NA,NA,NA
"1153",2024,2,19,10,19,150,10.3,NA,NA,NA,NA,NA,1006.8,13.5,13.5,NA,NA,NA
"1154",2024,2,19,11,19,180,9.8,NA,NA,NA,NA,NA,1007.8,14,13.5,NA,NA,NA
"1155",2024,2,19,12,19,180,10.3,NA,NA,NA,NA,NA,1008.5,14.5,13.5,NA,NA,NA
"1156",2024,2,19,13,19,180,16.5,NA,NA,NA,NA,NA,1008.9,14.5,13.5,NA,NA,NA
"1157",2024,2,19,14,19,180,9.3,NA,NA,NA,NA,NA,1009.7,14.4,13.5,NA,NA,NA
"1158",2024,2,19,15,19,170,12.4,NA,NA,NA,NA,NA,1010.4,14.4,13.5,NA,NA,NA
"1159",2024,2,19,16,19,170,9.3,NA,NA,NA,NA,NA,1011.1,14.5,13.5,NA,NA,NA
"1160",2024,2,19,17,19,170,15.4,NA,NA,NA,NA,NA,1011.5,14.9,13.5,NA,NA,NA
"1161",2024,2,19,18,19,170,13.4,NA,NA,NA,NA,NA,1012,15,13.5,NA,NA,NA
"1162",2024,2,19,19,19,170,17.5,NA,NA,NA,NA,NA,1012.7,14.9,13.6,NA,NA,NA
"1163",2024,2,19,20,19,170,12.9,NA,NA,NA,NA,NA,1012.6,15,13.6,NA,NA,NA
"1164",2024,2,19,21,19,170,16,NA,NA,NA,NA,NA,1012.6,14.7,13.6,NA,NA,NA
"1165",2024,2,19,22,19,180,18,NA,NA,NA,NA,NA,1012.5,14.8,13.6,NA,NA,NA
"1166",2024,2,19,23,19,180,11.3,NA,NA,NA,NA,NA,1013,14.7,13.6,NA,NA,NA
"1167",2024,2,20,0,19,180,11.8,NA,NA,NA,NA,NA,1013.5,14.5,13.6,NA,NA,NA
"1168",2024,2,20,1,19,180,16,NA,NA,NA,NA,NA,1014.1,14.6,13.6,NA,NA,NA
"1169",2024,2,20,2,19,180,14.4,NA,NA,NA,NA,NA,1014.7,14.5,13.6,NA,NA,NA
"1170",2024,2,20,4,19,170,9.3,NA,NA,NA,NA,NA,1016.2,14.4,13.5,NA,NA,NA
"1171",2024,2,20,5,19,180,16.5,NA,NA,NA,NA,NA,1016.8,14.3,13.5,NA,NA,NA
"1172",2024,2,20,6,19,180,16.5,NA,NA,NA,NA,NA,1017.2,14.2,13.5,NA,NA,NA
"1173",2024,2,20,7,19,180,17.5,NA,NA,NA,NA,NA,1017.3,14.2,13.5,NA,NA,NA
"1174",2024,2,20,8,19,170,17.5,NA,NA,NA,NA,NA,1017.4,14.1,13.5,NA,NA,NA
"1175",2024,2,20,10,19,170,8.8,NA,NA,NA,NA,NA,1017.4,14,13.5,NA,NA,NA
"1176",2024,2,20,11,19,170,8.2,NA,NA,NA,NA,NA,1017.2,14,13.5,NA,NA,NA
"1177",2024,2,20,12,19,170,8.2,NA,NA,NA,NA,NA,1017.1,13.9,13.5,NA,NA,NA
"1178",2024,2,20,13,19,170,7.7,NA,NA,NA,NA,NA,1017.4,13.8,13.5,NA,NA,NA
"1179",2024,2,20,14,19,130,8.2,NA,NA,NA,NA,NA,1017.8,13.4,13.5,NA,NA,NA
"1180",2024,2,20,15,19,100,8.2,NA,NA,NA,NA,NA,1018,12.6,13.5,NA,NA,NA
"1181",2024,2,20,16,19,90,8.2,NA,NA,NA,NA,NA,1018.9,12.3,13.5,NA,NA,NA
"1182",2024,2,20,17,19,90,7.7,NA,NA,NA,NA,NA,1019,12.2,13.5,NA,NA,NA
"1183",2024,2,20,18,19,100,8.8,NA,NA,NA,NA,NA,1018.8,13.1,13.5,NA,NA,NA
"1184",2024,2,20,19,19,120,NA,NA,NA,NA,NA,NA,1018.3,13.9,13.6,NA,NA,NA
"1185",2024,2,20,20,19,190,7.2,NA,NA,NA,NA,NA,1018.2,13.8,13.6,NA,NA,NA
"1186",2024,2,20,21,19,190,11.3,NA,NA,NA,NA,NA,1017.2,14,13.6,NA,NA,NA
"1187",2024,2,20,22,19,240,5.1,NA,NA,NA,NA,NA,1018.1,11.9,13.5,NA,NA,NA
"1188",2024,2,20,22,59,180,11.3,NA,NA,NA,NA,NA,1017.6,13.2,13.5,NA,NA,NA
"1189",2024,2,21,0,19,170,4.6,NA,NA,NA,NA,NA,1017.4,13,13.5,NA,NA,NA
"1190",2024,2,21,1,19,180,5.7,NA,NA,NA,NA,NA,1017.6,13.2,13.5,NA,NA,NA
"1191",2024,2,21,2,19,170,3.1,NA,NA,NA,NA,NA,1017.6,13.6,13.5,NA,NA,NA
"1192",2024,2,21,3,19,180,7.7,NA,NA,NA,NA,NA,1017.8,13.3,13.5,NA,NA,NA
"1193",2024,2,21,4,19,190,8.2,NA,NA,NA,NA,NA,1018.2,13.4,13.5,NA,NA,NA
"1194",2024,2,21,5,19,190,5.1,NA,NA,NA,NA,NA,1018.5,13.2,13.5,NA,NA,NA
"1195",2024,2,21,6,19,190,4.6,NA,NA,NA,NA,NA,1019.2,13.1,13.5,NA,NA,NA
"1196",2024,2,21,7,19,180,4.6,NA,NA,NA,NA,NA,1018.7,12.9,13.5,NA,NA,NA
"1197",2024,2,21,8,9,170,4.6,NA,NA,NA,NA,NA,1019,12.8,13.5,NA,NA,NA
"1198",2024,2,21,8,59,190,5.1,NA,NA,NA,NA,NA,1019.2,12.7,13.5,NA,NA,NA
"1199",2024,2,21,9,59,200,14.9,NA,NA,NA,NA,NA,1019.1,12.6,13.5,NA,NA,NA
"1200",2024,2,21,10,59,260,3.1,NA,NA,NA,NA,NA,1019.4,12.5,13.5,NA,NA,NA
"1201",2024,2,21,11,59,300,11.8,NA,NA,NA,NA,NA,1019.6,12.6,13.5,NA,NA,NA
"1202",2024,2,21,12,59,340,4.1,NA,NA,NA,NA,NA,1019.9,12.3,13.5,NA,NA,NA
"1203",2024,2,21,13,59,360,3.1,NA,NA,NA,NA,NA,1020.4,12,13.4,NA,NA,NA
"1204",2024,2,21,14,59,50,2.6,NA,NA,NA,NA,NA,1020.5,11.8,13.4,NA,NA,NA
"1205",2024,2,21,15,59,70,3.6,NA,NA,NA,NA,NA,1021,12.1,13.5,NA,NA,NA
"1206",2024,2,21,16,59,70,2.6,NA,NA,NA,NA,NA,1022,12,13.5,NA,NA,NA
"1207",2024,2,21,17,59,60,NA,NA,NA,NA,NA,NA,1023.2,11.6,13.5,NA,NA,NA
"1208",2024,2,21,18,59,50,NA,NA,NA,NA,NA,NA,1023.9,11.9,13.8,NA,NA,NA
"1209",2024,2,21,19,59,0,0,NA,NA,NA,NA,NA,1024.2,12.8,13.9,NA,NA,NA
"1210",2024,2,21,21,19,240,3.1,NA,NA,NA,NA,NA,1024,13.2,13.7,NA,NA,NA
"1211",2024,2,21,23,19,250,6.2,NA,NA,NA,NA,NA,1023.2,13.6,14.1,NA,NA,NA
"1212",2024,2,22,0,19,260,4.6,NA,NA,NA,NA,NA,1023,13.4,13.9,NA,NA,NA
"1213",2024,2,22,1,19,280,3.6,NA,NA,NA,NA,NA,1023.2,13.3,13.9,NA,NA,NA
"1214",2024,2,22,2,19,270,11.8,NA,NA,NA,NA,NA,1023.4,13.2,13.8,NA,NA,NA
"1215",2024,2,22,3,19,270,4.6,NA,NA,NA,NA,NA,1023.7,13.2,13.8,NA,NA,NA
"1216",2024,2,22,4,19,270,5.1,NA,NA,NA,NA,NA,1024.6,13.3,13.7,NA,NA,NA
"1217",2024,2,22,5,19,280,3.6,NA,NA,NA,NA,NA,1025.1,13.2,13.8,NA,NA,NA
"1218",2024,2,22,6,19,290,4.6,NA,NA,NA,NA,NA,1025,13.2,13.8,NA,NA,NA
"1219",2024,2,22,7,19,10,3.6,NA,NA,NA,NA,NA,1024.8,12.4,13.8,NA,NA,NA
"1220",2024,2,22,8,19,10,NA,NA,NA,NA,NA,NA,1024.9,12.6,13.7,NA,NA,NA
"1221",2024,2,22,9,19,20,2.6,NA,NA,NA,NA,NA,1024.7,12.4,13.7,NA,NA,NA
"1222",2024,2,22,10,19,110,1.5,NA,NA,NA,NA,NA,1024.3,12.2,13.6,NA,NA,NA
"1223",2024,2,22,11,19,100,1.5,NA,NA,NA,NA,NA,1023.8,12,13.6,NA,NA,NA
"1224",2024,2,22,12,19,80,3.6,NA,NA,NA,NA,NA,1023.9,11.5,13.6,NA,NA,NA
"1225",2024,2,22,13,19,30,4.1,NA,NA,NA,NA,NA,1024.1,11.6,13.6,NA,NA,NA
"1226",2024,2,22,14,19,60,5.1,NA,NA,NA,NA,NA,1024.2,10.7,13.6,NA,NA,NA
"1227",2024,2,22,15,19,80,4.6,NA,NA,NA,NA,NA,1024.7,10.3,13.5,NA,NA,NA
"1228",2024,2,22,16,19,70,3.6,NA,NA,NA,NA,NA,1025.5,10.6,13.5,NA,NA,NA
"1229",2024,2,22,17,19,50,5.7,NA,NA,NA,NA,NA,1026.3,10.3,13.5,NA,NA,NA
"1230",2024,2,22,18,19,40,4.1,NA,NA,NA,NA,NA,1026.3,10.9,13.6,NA,NA,NA
"1231",2024,2,22,19,19,20,2.1,NA,NA,NA,NA,NA,1026.1,11.3,13.7,NA,NA,NA
"1232",2024,2,22,20,9,340,16.5,NA,NA,NA,NA,NA,1025.9,11.8,13.8,NA,NA,NA
"1233",2024,2,22,20,59,300,NA,NA,NA,NA,NA,NA,1025.4,12.1,13.9,NA,NA,NA
"1234",2024,2,22,21,59,290,3.1,NA,NA,NA,NA,NA,1025,12.6,14,NA,NA,NA
"1235",2024,2,22,22,59,300,4.1,NA,NA,NA,NA,NA,1024.4,13,14.2,NA,NA,NA
"1236",2024,2,23,9,1,50,3.6,NA,NA,NA,NA,NA,1023.6,12.8,13.8,NA,NA,NA
"1237",2024,2,23,10,1,70,4.6,NA,NA,NA,NA,NA,1022.9,12,13.7,NA,NA,NA
"1238",2024,2,23,11,1,70,4.6,NA,NA,NA,NA,NA,1022.2,11.4,13.7,NA,NA,NA
"1239",2024,2,23,12,1,80,6.2,NA,NA,NA,NA,NA,1021.5,11,13.7,NA,NA,NA
"1240",2024,2,23,13,1,90,7.2,NA,NA,NA,NA,NA,1021.1,11.2,13.6,NA,NA,NA
"1241",2024,2,23,14,1,70,6.7,NA,NA,NA,NA,NA,1020.5,11.4,13.6,NA,NA,NA
"1242",2024,2,23,15,1,70,9.3,NA,NA,NA,NA,NA,1020.1,11.3,13.6,NA,NA,NA
"1243",2024,2,23,16,1,60,10.3,NA,NA,NA,NA,NA,1019.9,12.1,13.6,NA,NA,NA
"1244",2024,2,23,17,1,80,9.8,NA,NA,NA,NA,NA,1020,12.4,13.6,NA,NA,NA
"1245",2024,2,23,18,1,90,6.2,NA,NA,NA,NA,NA,1020.3,12.6,13.6,NA,NA,NA
"1246",2024,2,23,19,1,60,7.2,NA,NA,NA,NA,NA,1020.1,13,13.7,NA,NA,NA
"1247",2024,2,23,20,1,60,5.7,NA,NA,NA,NA,NA,1019.6,13.6,13.7,NA,NA,NA
"1248",2024,2,23,21,1,100,2.6,NA,NA,NA,NA,NA,1019.1,14,13.8,NA,NA,NA
"1249",2024,2,23,22,1,40,5.1,NA,NA,NA,NA,NA,1017.6,15.7,13.9,NA,NA,NA
"1250",2024,2,23,22,48,60,6.2,NA,NA,NA,NA,NA,1017.6,16.5,13.8,NA,NA,NA
"1251",2024,2,24,0,1,50,4.6,NA,NA,NA,NA,NA,1017.2,16.4,13.8,NA,NA,NA
"1252",2024,2,24,1,1,60,3.1,NA,NA,NA,NA,NA,1017.3,16,13.8,NA,NA,NA
"1253",2024,2,24,2,1,50,3.6,NA,NA,NA,NA,NA,1017.1,15.9,13.8,NA,NA,NA
"1254",2024,2,24,3,1,50,3.1,NA,NA,NA,NA,NA,1017.4,16,13.7,NA,NA,NA
"1255",2024,2,24,4,1,40,2.6,NA,NA,NA,NA,NA,1017.9,15.2,13.7,NA,NA,NA
"1256",2024,2,24,5,1,30,5.1,NA,NA,NA,NA,NA,1017.8,14.8,13.7,NA,NA,NA
"1257",2024,2,24,6,1,50,6.7,NA,NA,NA,NA,NA,1017.8,15.2,13.7,NA,NA,NA
"1258",2024,2,24,7,1,60,9.8,NA,NA,NA,NA,NA,1017.7,14.9,13.7,NA,NA,NA
"1259",2024,2,24,8,1,50,8.2,NA,NA,NA,NA,NA,1017.7,14.8,13.7,NA,NA,NA
"1260",2024,2,24,9,1,40,7.7,NA,NA,NA,NA,NA,1017.4,14.4,13.7,NA,NA,NA
"1261",2024,2,24,10,1,60,7.2,NA,NA,NA,NA,NA,1017.1,14.3,13.7,NA,NA,NA
"1262",2024,2,24,11,1,70,6.2,NA,NA,NA,NA,NA,1017.1,14,13.7,NA,NA,NA
"1263",2024,2,24,12,1,70,7.2,NA,NA,NA,NA,NA,1016.8,13.6,13.6,NA,NA,NA
"1264",2024,2,24,13,1,80,6.7,NA,NA,NA,NA,NA,1016.8,13.3,13.6,NA,NA,NA
"1265",2024,2,24,14,1,80,4.6,NA,NA,NA,NA,NA,1016.8,12.8,13.6,NA,NA,NA
"1266",2024,2,24,15,1,70,6.2,NA,NA,NA,NA,NA,1016.9,12.5,13.6,NA,NA,NA
"1267",2024,2,24,16,1,80,6.2,NA,NA,NA,NA,NA,1017.1,12.8,13.6,NA,NA,NA
"1268",2024,2,24,17,1,70,6.7,NA,NA,NA,NA,NA,1017.6,12.7,13.6,NA,NA,NA
"1269",2024,2,24,18,1,80,6.2,NA,NA,NA,NA,NA,1017.8,14,13.7,NA,NA,NA
"1270",2024,2,24,19,1,90,3.6,NA,NA,NA,NA,NA,1018.1,14.7,13.7,NA,NA,NA
"1271",2024,2,24,20,1,50,1.5,NA,NA,NA,NA,NA,1017.8,15,14,NA,NA,NA
"1272",2024,2,24,21,1,350,0.5,NA,NA,NA,NA,NA,1017.2,16.1,13.9,NA,NA,NA
"1273",2024,2,24,22,1,230,2.1,NA,NA,NA,NA,NA,1016.9,16.1,14.1,NA,NA,NA
"1274",2024,2,24,22,48,230,4.1,NA,NA,NA,NA,NA,1017,15.6,14.3,NA,NA,NA
"1275",2024,2,25,0,1,230,4.1,NA,NA,NA,NA,NA,1016.8,15.1,14.2,NA,NA,NA
"1276",2024,2,25,1,1,230,3.6,NA,NA,NA,NA,NA,1016.7,15,14.1,NA,NA,NA
"1277",2024,2,25,2,1,230,2.6,NA,NA,NA,NA,NA,1017.2,14.7,14.1,NA,NA,NA
"1278",2024,2,25,3,1,270,1.5,NA,NA,NA,NA,NA,1017.6,14.5,14.1,NA,NA,NA
"1279",2024,2,25,4,1,200,1.5,NA,NA,NA,NA,NA,1017.8,14.3,14,NA,NA,NA
"1280",2024,2,25,5,1,190,1.5,NA,NA,NA,NA,NA,1018,14.2,13.9,NA,NA,NA
"1281",2024,2,25,6,1,170,2.1,NA,NA,NA,NA,NA,1017.7,13.8,13.9,NA,NA,NA
"1282",2024,2,25,7,1,200,2.1,NA,NA,NA,NA,NA,1017.7,13.8,13.8,NA,NA,NA
"1283",2024,2,25,8,1,0,0,NA,NA,NA,NA,NA,1017.7,13.6,13.8,NA,NA,NA
"1284",2024,2,25,9,1,200,1,NA,NA,NA,NA,NA,1018,13.5,13.8,NA,NA,NA
"1285",2024,2,25,10,1,190,2.1,NA,NA,NA,NA,NA,1017.8,13.4,13.8,NA,NA,NA
"1286",2024,2,25,11,1,190,4.6,NA,NA,NA,NA,NA,1017.4,13,13.7,NA,NA,NA
"1287",2024,2,25,12,1,190,4.6,NA,NA,NA,NA,NA,1017.8,13.2,13.7,NA,NA,NA
"1288",2024,2,25,13,1,210,4.1,NA,NA,NA,NA,NA,1018.5,13.5,13.7,NA,NA,NA
"1289",2024,2,25,14,1,150,1.5,NA,NA,NA,NA,NA,1018.2,13.2,13.7,NA,NA,NA
"1290",2024,2,25,15,1,130,1,NA,NA,NA,NA,NA,1018.1,13.2,13.7,NA,NA,NA
"1291",2024,2,25,16,1,110,3.6,NA,NA,NA,NA,NA,1018.7,12.1,13.7,NA,NA,NA
"1292",2024,2,25,17,1,70,2.1,NA,NA,NA,NA,NA,1019.3,13,13.7,NA,NA,NA
"1293",2024,2,25,18,1,100,2.1,NA,NA,NA,NA,NA,1019.5,13.1,13.9,NA,NA,NA
"1294",2024,2,25,19,1,120,1,NA,NA,NA,NA,NA,1019.4,13,14,NA,NA,NA
"1295",2024,2,25,20,1,270,1.5,NA,NA,NA,NA,NA,1019.3,13.7,14.2,NA,NA,NA
"1296",2024,2,25,21,1,260,3.1,NA,NA,NA,NA,NA,1018.9,13.6,14.4,NA,NA,NA
"1297",2024,2,25,22,1,230,4.6,NA,NA,NA,NA,NA,1018.3,13.4,14.2,NA,NA,NA
"1298",2024,2,25,22,48,220,4.6,NA,NA,NA,NA,NA,1018,13.5,14.2,NA,NA,NA
"1299",2024,2,26,0,1,200,2.6,NA,NA,NA,NA,NA,1017.2,13.7,14.4,NA,NA,NA
"1300",2024,2,26,1,1,250,4.1,NA,NA,NA,NA,NA,1017.8,13.8,14.3,NA,NA,NA
"1301",2024,2,26,2,1,260,3.6,NA,NA,NA,NA,NA,1018.2,13.6,14.1,NA,NA,NA
"1302",2024,2,26,3,1,270,2.1,NA,NA,NA,NA,NA,1018.1,13.5,14.1,NA,NA,NA
"1303",2024,2,26,4,1,270,1,NA,NA,NA,NA,NA,1018.5,13.4,14,NA,NA,NA
"1304",2024,2,26,5,1,230,1.5,NA,NA,NA,NA,NA,1019,13.4,13.9,NA,NA,NA
"1305",2024,2,26,6,1,220,0.5,NA,NA,NA,NA,NA,1019.3,13.3,13.8,NA,NA,NA
"1306",2024,2,26,7,1,0,0,NA,NA,NA,NA,NA,1019.3,13.1,13.8,NA,NA,NA
"1307",2024,2,26,8,1,70,3.1,NA,NA,NA,NA,NA,1019,13,13.8,NA,NA,NA
"1308",2024,2,26,9,1,90,1.5,NA,NA,NA,NA,NA,1018.4,12.8,13.8,NA,NA,NA
"1309",2024,2,26,10,1,90,4.6,NA,NA,NA,NA,NA,1018,12.2,13.8,NA,NA,NA
"1310",2024,2,26,11,1,80,3.1,NA,NA,NA,NA,NA,1017.9,12.3,13.7,NA,NA,NA
"1311",2024,2,26,12,1,90,2.1,NA,NA,NA,NA,NA,1017.9,11.8,13.7,NA,NA,NA
"1312",2024,2,26,13,1,80,4.1,NA,NA,NA,NA,NA,1017.2,12,13.8,NA,NA,NA
"1313",2024,2,26,14,1,40,3.6,NA,NA,NA,NA,NA,1017.5,11.3,13.8,NA,NA,NA
"1314",2024,2,26,15,1,80,7.2,NA,NA,NA,NA,NA,1017.5,11.6,13.7,NA,NA,NA
"1315",2024,2,26,16,1,80,3.6,NA,NA,NA,NA,NA,1017.8,11.8,13.7,NA,NA,NA
